x,y,z,yaw,pitch,roll
-0.49,-1.50,1.10,9.26,-10.36,5.85
-0.49,-1.50,1.10,-170.74,-3.36,0.85
-0.49,-1.50,1.10,117.26,6.64,0.85
-0.49,-1.50,1.10,-170.74,-17.36,0.85
-0.49,-1.50,1.10,117.26,6.64,-14.15
-0.49,-1.50,1.10,45.26,13.64,5.85
-0.49,-1.50,1.10,81.26,-17.36,-4.15
-0.49,-1.50,1.10,-26.74,-10.36,-9.15
-0.49,-1.50,1.10,9.26,-3.36,10.85
-0.49,-1.50,1.10,81.26,13.64,0.85
-0.49,-1.50,1.10,153.26,6.64,-4.15
-0.49,-1.50,1.10,-26.74,6.64,-9.15
-0.49,-1.50,1.10,-26.74,-3.36,10.85
-0.49,-1.50,1.10,153.26,-10.36,5.85
-0.49,-1.50,1.10,-170.74,-17.36,10.85
-0.49,-1.50,1.10,81.26,-10.36,0.85
-0.49,-1.50,1.10,-134.74,-10.36,10.85
-0.49,-1.50,1.10,117.26,13.64,-9.15
-0.49,-1.50,1.10,-98.74,13.64,-4.15
-0.49,-1.50,1.10,9.26,-3.36,-4.15
-0.49,-1.50,1.10,153.26,-3.36,-9.15
-0.49,-1.50,1.10,9.26,-10.36,-9.15
-0.49,-1.50,1.10,-98.74,-10.36,5.85
-0.49,-1.50,1.10,45.26,-17.36,0.85
-0.49,-1.50,1.10,-170.74,13.64,-14.15
-0.49,-1.50,1.10,81.26,-17.36,-14.15
-0.49,-1.50,1.10,117.26,-17.36,-9.15
-0.49,-1.50,1.10,9.26,6.64,10.85
-0.49,-1.50,1.10,-98.74,-10.36,-14.15
-0.49,-1.50,1.10,117.26,6.64,5.85
-0.49,-1.50,1.10,-98.74,-3.36,-9.15
-0.49,-1.50,1.10,-134.74,-3.36,5.85
-0.49,-1.50,1.10,117.26,-3.36,5.85
-0.49,-1.50,1.10,-62.74,-17.36,10.85
-0.49,-1.50,1.10,-98.74,6.64,10.85
-0.49,-1.50,1.10,-98.74,6.64,0.85
-0.49,-1.50,1.10,-98.74,-3.36,10.85
-0.49,-1.50,1.10,9.26,6.64,-14.15
-0.49,-1.50,1.10,-134.74,-3.36,0.85
-0.49,-1.50,1.10,45.26,-10.36,-9.15
-0.49,-1.50,1.10,-98.74,-10.36,-4.15
-0.49,-1.50,1.10,117.26,-17.36,-4.15
-0.49,-1.50,1.10,153.26,-17.36,-14.15
-0.49,-1.50,1.10,-62.74,13.64,-9.15
-0.49,-1.50,1.10,153.26,13.64,-14.15
-0.49,-1.50,1.10,-170.74,-17.36,-14.15
-0.49,-1.50,1.10,9.26,-10.36,-4.15
-0.49,-1.50,1.10,81.26,13.64,10.85
-0.49,-1.50,1.10,45.26,-10.36,-14.15
-0.49,-1.50,1.10,-98.74,6.64,-4.15
-0.49,-1.50,1.10,-170.74,-17.36,-4.15
-0.49,-1.50,1.10,-62.74,-3.36,-9.15
-0.49,-1.50,1.10,-98.74,-17.36,10.85
-0.49,-1.50,1.10,9.26,-17.36,10.85
-0.49,-1.50,1.10,117.26,13.64,-4.15
-0.49,-1.50,1.10,-26.74,-17.36,-4.15
-0.49,-1.50,1.10,153.26,-3.36,5.85
-0.49,-1.50,1.10,-170.74,13.64,0.85
-0.49,-1.50,1.10,45.26,-3.36,-14.15
-0.49,-1.50,1.10,153.26,13.64,0.85
-0.49,-1.50,1.10,-98.74,-3.36,-4.15
-0.49,-1.50,1.10,9.26,-10.36,10.85
-0.49,-1.50,1.10,153.26,-10.36,-14.15
-0.49,-1.50,1.10,-134.74,-17.36,5.85
-0.49,-1.50,1.10,-170.74,-10.36,-4.15
-0.49,-1.50,1.10,153.26,13.64,-9.15
-0.49,-1.50,1.10,-170.74,-3.36,10.85
-0.49,-1.50,1.10,117.26,-10.36,0.85
-0.49,-1.50,1.10,-62.74,13.64,10.85
-0.49,-1.50,1.10,117.26,-17.36,-14.15
-0.49,-1.50,1.10,-26.74,13.64,-9.15
-0.49,-1.50,1.10,9.26,13.64,0.85
-0.49,-1.50,1.10,81.26,-10.36,-4.15
-0.49,-1.50,1.10,153.26,13.64,5.85
-0.49,-1.50,1.10,-170.74,-10.36,0.85
-0.49,-1.50,1.10,-134.74,-10.36,-14.15
-0.49,-1.50,1.10,-62.74,6.64,5.85
-0.49,-1.50,1.10,9.26,6.64,0.85
-0.49,-1.50,1.10,81.26,6.64,-14.15
-0.49,-1.50,1.10,-170.74,13.64,10.85
-0.49,-1.50,1.10,-62.74,13.64,-4.15
-0.49,-1.50,1.10,-170.74,-10.36,5.85
-0.49,-1.50,1.10,9.26,-17.36,0.85
-0.49,-1.50,1.10,117.26,-3.36,-14.15
-0.49,-1.50,1.10,153.26,-3.36,-14.15
-0.49,-1.50,1.10,45.26,6.64,10.85
-0.49,-1.50,1.10,45.26,6.64,-9.15
-0.49,-1.50,1.10,9.26,6.64,-4.15
-0.49,-1.50,1.10,117.26,6.64,-4.15
-0.49,-1.50,1.10,9.26,13.64,-9.15
-0.49,-1.50,1.10,-26.74,13.64,0.85
-0.49,-1.50,1.10,-134.74,6.64,0.85
-0.49,-1.50,1.10,-26.74,13.64,-14.15
-0.49,-1.50,1.10,9.26,-3.36,-9.15
-0.49,-1.50,1.10,-62.74,-3.36,-4.15
-0.49,-1.50,1.10,81.26,-3.36,-14.15
-0.49,-1.50,1.10,-62.74,-17.36,-4.15
-0.49,-1.50,1.10,81.26,-10.36,5.85
-0.49,-1.50,1.10,-170.74,13.64,-9.15
-0.49,-1.50,1.10,-62.74,13.64,0.85
-0.49,-1.50,1.10,-170.74,6.64,-14.15
-0.49,-1.50,1.10,81.26,-10.36,-14.15
-0.49,-1.50,1.10,45.26,13.64,0.85
-0.49,-1.50,1.10,-26.74,-17.36,5.85
-0.49,-1.50,1.10,153.26,-10.36,10.85
-0.49,-1.50,1.10,-98.74,-10.36,-9.15
-0.49,-1.50,1.10,45.26,-3.36,-4.15
-0.49,-1.50,1.10,45.26,6.64,0.85
-0.49,-1.50,1.10,-134.74,13.64,10.85
-0.49,-1.50,1.10,153.26,-10.36,-9.15
-0.49,-1.50,1.10,-134.74,6.64,-14.15
-0.49,-1.50,1.10,-98.74,13.64,0.85
-0.49,-1.50,1.10,-134.74,13.64,-4.15
-0.49,-1.50,1.10,-26.74,13.64,10.85
-0.49,-1.50,1.10,81.26,13.64,-9.15
-0.49,-1.50,1.10,-170.74,-10.36,-14.15
-0.49,-1.50,1.10,9.26,13.64,-4.15
-0.49,-1.50,1.10,45.26,-3.36,5.85
-0.49,-1.50,1.10,-98.74,-17.36,5.85
-0.49,-1.50,1.10,-170.74,6.64,5.85
-0.49,-1.50,1.10,81.26,-10.36,-9.15
-0.49,-1.50,1.10,-98.74,13.64,5.85
-0.49,-1.50,1.10,-98.74,-17.36,0.85
-0.49,-1.50,1.10,-170.74,-3.36,-9.15
-0.49,-1.50,1.10,9.26,13.64,5.85
-0.49,-1.50,1.10,153.26,13.64,10.85
-0.49,-1.50,1.10,-26.74,-17.36,10.85
-0.49,-1.50,1.10,153.26,6.64,-14.15
-0.49,-1.50,1.10,117.26,-3.36,-9.15
-0.49,-1.50,1.10,45.26,-3.36,0.85
-0.49,-1.50,1.10,-170.74,-3.36,5.85
-0.49,-1.50,1.10,9.26,-3.36,5.85
-0.49,-1.50,1.10,-98.74,-17.36,-14.15
-0.49,-1.50,1.10,9.26,-3.36,-14.15
-0.49,-1.50,1.10,-134.74,-17.36,-4.15
-0.49,-1.50,1.10,81.26,6.64,-9.15
-0.49,-1.50,1.10,-134.74,-17.36,-14.15
-0.49,-1.50,1.10,-62.74,6.64,0.85
-0.49,-1.50,1.10,-62.74,-10.36,10.85
-0.49,-1.50,1.10,-98.74,-10.36,10.85
-0.49,-1.50,1.10,-170.74,13.64,-4.15
-0.49,-1.50,1.10,-98.74,-10.36,0.85
-0.49,-1.50,1.10,117.26,-17.36,0.85
-0.49,-1.50,1.10,81.26,-10.36,10.85
-0.49,-1.50,1.10,-26.74,-17.36,-9.15
-0.49,-1.50,1.10,-26.74,-17.36,-14.15
-0.49,-1.50,1.10,-26.74,6.64,-14.15
-0.49,-1.50,1.10,-62.74,-17.36,-9.15
-0.49,-1.50,1.10,45.26,-3.36,-9.15
-0.49,-1.50,1.10,-62.74,6.64,10.85
-0.49,-1.50,1.10,-98.74,-3.36,-14.15
-0.49,-1.50,1.10,81.26,13.64,-14.15
-0.49,-1.50,1.10,-170.74,-17.36,5.85
-0.49,-1.50,1.10,45.26,6.64,-14.15
-0.49,-1.50,1.10,-62.74,-10.36,-4.15
-0.49,-1.50,1.10,117.26,13.64,10.85
-0.49,-1.50,1.10,117.26,-3.36,-4.15
-0.49,-1.50,1.10,45.26,6.64,5.85
-0.49,-1.50,1.10,-26.74,6.64,-4.15
-0.49,-1.50,1.10,-134.74,6.64,10.85
-0.49,-1.50,1.10,117.26,-17.36,5.85
-0.49,-1.50,1.10,153.26,13.64,-4.15
-0.49,-1.50,1.10,-170.74,-3.36,-14.15
-0.49,-1.50,1.10,-134.74,-3.36,10.85
-0.49,-1.50,1.10,81.26,-3.36,-9.15
-0.49,-1.50,1.10,117.26,-10.36,10.85
-0.49,-1.50,1.10,81.26,6.64,10.85
-0.49,-1.50,1.10,-98.74,6.64,-14.15
-0.49,-1.50,1.10,153.26,6.64,5.85
-0.49,-1.50,1.10,-134.74,-10.36,5.85
-0.49,-1.50,1.10,117.26,-10.36,-9.15
-0.49,-1.50,1.10,81.26,6.64,5.85
-0.49,-1.50,1.10,153.26,-17.36,5.85
-0.49,-1.50,1.10,9.26,13.64,-14.15
-0.49,-1.50,1.10,-134.74,-3.36,-4.15
-0.49,-1.50,1.10,-98.74,6.64,5.85
-0.49,-1.50,1.10,-26.74,-3.36,-14.15
-0.49,-1.50,1.10,-62.74,-17.36,0.85
-0.49,-1.50,1.10,-170.74,6.64,-9.15
-0.49,-1.50,1.10,153.26,-3.36,-4.15
-0.49,-1.50,1.10,-26.74,-10.36,10.85
-0.49,-1.50,1.10,9.26,13.64,10.85
-0.49,-1.50,1.10,-98.74,13.64,10.85
-0.49,-1.50,1.10,-134.74,13.64,0.85
-0.49,-1.50,1.10,153.26,-17.36,0.85
-0.49,-1.80,1.00,73.21,14.99,13.04
-0.49,-1.80,1.00,-178.79,7.99,-11.96
-0.49,-1.80,1.00,73.21,14.99,-11.96
-0.49,-1.80,1.00,1.21,7.99,-11.96
-0.49,-1.80,1.00,37.21,-9.01,8.04
-0.49,-1.80,1.00,-106.79,0.99,8.04
-0.49,-1.80,1.00,1.21,0.99,8.04
-0.49,-1.80,1.00,145.21,7.99,13.04
-0.49,-1.80,1.00,-34.79,0.99,3.04
-0.49,-1.80,1.00,37.21,0.99,-11.96
-0.49,-1.80,1.00,-106.79,14.99,-11.96
-0.49,-1.80,1.00,-34.79,14.99,8.04
-0.49,-1.80,1.00,-106.79,-9.01,-1.96
-0.49,-1.80,1.00,37.21,0.99,-1.96
-0.49,-1.80,1.00,-70.79,-16.01,3.04
-0.49,-1.80,1.00,-178.79,7.99,13.04
-0.49,-1.80,1.00,-106.79,0.99,-6.96
-0.49,-1.80,1.00,-70.79,14.99,-1.96
-0.49,-1.80,1.00,-178.79,14.99,-6.96
-0.49,-1.80,1.00,-142.79,-9.01,3.04
-0.49,-1.80,1.00,109.21,7.99,3.04
-0.49,-1.80,1.00,109.21,-16.01,13.04
-0.49,-1.80,1.00,145.21,0.99,-11.96
-0.49,-1.80,1.00,109.21,14.99,13.04
-0.49,-1.80,1.00,1.21,-16.01,13.04
-0.49,-1.80,1.00,-70.79,0.99,-11.96
-0.49,-1.80,1.00,-34.79,14.99,-6.96
-0.49,-1.80,1.00,-106.79,-16.01,-6.96
-0.49,-1.80,1.00,37.21,14.99,3.04
-0.49,-1.80,1.00,145.21,-9.01,-11.96
-0.49,-1.80,1.00,145.21,14.99,-11.96
-0.49,-1.80,1.00,-34.79,14.99,13.04
-0.49,-1.80,1.00,-142.79,0.99,-6.96
-0.49,-1.80,1.00,-106.79,0.99,3.04
-0.49,-1.80,1.00,109.21,0.99,13.04
-0.49,-1.80,1.00,-142.79,-9.01,-6.96
-0.49,-1.80,1.00,145.21,0.99,3.04
-0.49,-1.80,1.00,-34.79,14.99,3.04
-0.49,-1.80,1.00,-142.79,7.99,8.04
-0.49,-1.80,1.00,37.21,7.99,13.04
-0.49,-1.80,1.00,-70.79,-16.01,13.04
-0.49,-1.80,1.00,73.21,0.99,-11.96
-0.49,-1.80,1.00,73.21,14.99,-1.96
-0.49,-1.80,1.00,-142.79,-16.01,-11.96
-0.49,-1.80,1.00,1.21,-16.01,-6.96
-0.49,-1.80,1.00,145.21,0.99,13.04
-0.49,-1.80,1.00,73.21,0.99,-1.96
-0.49,-1.80,1.00,-142.79,7.99,3.04
-0.49,-1.80,1.00,37.21,0.99,13.04
-0.49,-1.80,1.00,145.21,-9.01,3.04
-0.49,-1.80,1.00,-70.79,-9.01,8.04
-0.49,-1.80,1.00,109.21,-16.01,-6.96
-0.49,-1.80,1.00,-178.79,-9.01,-1.96
-0.49,-1.80,1.00,-34.79,14.99,-1.96
-0.49,-1.80,1.00,-70.79,7.99,13.04
-0.49,-1.80,1.00,109.21,14.99,8.04
-0.49,-1.80,1.00,37.21,-16.01,3.04
-0.49,-1.80,1.00,145.21,14.99,-1.96
-0.49,-1.80,1.00,1.21,14.99,13.04
-0.49,-1.80,1.00,109.21,-9.01,-1.96
-0.49,-1.80,1.00,-34.79,-16.01,13.04
-0.49,-1.80,1.00,-142.79,7.99,-6.96
-0.49,-1.80,1.00,-142.79,-9.01,-1.96
-0.49,-1.80,1.00,-70.79,14.99,8.04
-0.49,-1.80,1.00,-34.79,-16.01,3.04
-0.49,-1.80,1.00,73.21,-9.01,8.04
-0.49,-1.80,1.00,109.21,0.99,-6.96
-0.49,-1.80,1.00,37.21,14.99,-11.96
-0.49,-1.80,1.00,-106.79,-9.01,3.04
-0.49,-1.80,1.00,-34.79,-16.01,8.04
-0.49,-1.80,1.00,73.21,-16.01,3.04
-0.49,-1.80,1.00,-142.79,0.99,-11.96
-0.49,-1.80,1.00,-178.79,0.99,-1.96
-0.49,-1.80,1.00,-106.79,14.99,3.04
-0.49,-1.80,1.00,-106.79,0.99,13.04
-0.49,-1.80,1.00,1.21,-9.01,-11.96
-0.49,-1.80,1.00,-70.79,-16.01,-6.96
-0.49,-1.80,1.00,-34.79,0.99,8.04
-0.49,-1.80,1.00,145.21,-16.01,-6.96
-0.49,-1.80,1.00,-142.79,-9.01,8.04
-0.49,-1.80,1.00,109.21,-9.01,-11.96
-0.49,-1.80,1.00,1.21,7.99,-6.96
-0.49,-1.80,1.00,-34.79,0.99,-11.96
-0.49,-1.80,1.00,-34.79,7.99,-6.96
-0.49,-1.80,1.00,145.21,14.99,3.04
-0.49,-1.80,1.00,109.21,7.99,-6.96
-0.49,-1.80,1.00,37.21,0.99,8.04
-0.49,-1.80,1.00,-178.79,-9.01,8.04
-0.49,-1.80,1.00,-70.79,-9.01,13.04
-0.49,-1.80,1.00,37.21,-16.01,13.04
-0.49,-1.80,1.00,-106.79,14.99,13.04
-0.49,-1.80,1.00,-70.79,0.99,-1.96
-0.49,-1.80,1.00,-142.79,0.99,13.04
-0.49,-1.80,1.00,1.21,-9.01,8.04
-0.49,-1.80,1.00,145.21,7.99,3.04
-0.49,-1.80,1.00,73.21,-16.01,-1.96
-0.49,-1.80,1.00,145.21,7.99,-11.96
-0.49,-1.80,1.00,109.21,0.99,-1.96
-0.49,-1.80,1.00,1.21,0.99,13.04
-0.49,-1.80,1.00,-106.79,-16.01,8.04
-0.49,-1.80,1.00,-178.79,-9.01,3.04
-0.49,-1.80,1.00,1.21,7.99,8.04
-0.49,-1.80,1.00,-178.79,14.99,3.04
-0.49,-1.80,1.00,-106.79,-9.01,-6.96
-0.49,-1.80,1.00,37.21,-9.01,-1.96
-0.49,-1.80,1.00,-70.79,-16.01,-1.96
-0.49,-1.80,1.00,-34.79,7.99,8.04
-0.49,-1.80,1.00,37.21,0.99,-6.96
-0.49,-1.80,1.00,-142.79,-16.01,8.04
-0.49,-1.80,1.00,37.21,14.99,8.04
-0.49,-1.80,1.00,73.21,7.99,8.04
-0.49,-1.80,1.00,1.21,0.99,3.04
-0.49,-1.80,1.00,-178.79,-9.01,-6.96
-0.49,-1.80,1.00,37.21,7.99,8.04
-0.49,-1.80,1.00,-106.79,7.99,8.04
-0.49,-1.80,1.00,-106.79,14.99,-6.96
-0.49,-1.80,1.00,-178.79,0.99,13.04
-0.49,-1.80,1.00,-142.79,14.99,3.04
-0.49,-1.80,1.00,-34.79,7.99,13.04
-0.49,-1.80,1.00,1.21,7.99,3.04
-0.49,-1.80,1.00,1.21,0.99,-1.96
-0.49,-1.80,1.00,-106.79,0.99,-1.96
-0.49,-1.80,1.00,1.21,-9.01,-6.96
-0.49,-1.80,1.00,-106.79,14.99,8.04
-0.49,-1.80,1.00,1.21,14.99,8.04
-0.49,-1.80,1.00,73.21,-9.01,-1.96
-0.49,-1.80,1.00,-34.79,-16.01,-11.96
-0.49,-1.80,1.00,-178.79,0.99,3.04
-0.49,-1.80,1.00,109.21,-9.01,-6.96
-0.49,-1.80,1.00,-106.79,7.99,-6.96
-0.49,-1.80,1.00,-142.79,-9.01,13.04
-0.49,-1.80,1.00,109.21,7.99,-1.96
-0.49,-1.80,1.00,-142.79,-16.01,13.04
-0.49,-1.80,1.00,-70.79,0.99,-6.96
-0.49,-1.80,1.00,-34.79,-9.01,-1.96
-0.49,-1.80,1.00,-70.79,0.99,3.04
-0.49,-1.80,1.00,-34.79,-9.01,13.04
-0.49,-1.80,1.00,-178.79,-9.01,13.04
-0.49,-1.80,1.00,-178.79,-16.01,-1.96
-0.49,-1.80,1.00,-70.79,7.99,3.04
-0.49,-1.80,1.00,-34.79,-9.01,-6.96
-0.49,-1.80,1.00,-142.79,14.99,8.04
-0.49,-1.80,1.00,1.21,-9.01,3.04
-0.49,-1.80,1.00,-178.79,0.99,-6.96
-0.49,-1.80,1.00,-142.79,0.99,8.04
-0.49,-1.80,1.00,1.21,-16.01,-11.96
-0.49,-1.80,1.00,-34.79,0.99,-6.96
-0.49,-1.80,1.00,-34.79,0.99,-1.96
-0.49,-1.80,1.00,-70.79,7.99,-6.96
-0.49,-1.80,1.00,-70.79,-16.01,-11.96
-0.49,-1.80,1.00,37.21,14.99,13.04
-0.49,-1.80,1.00,73.21,14.99,-6.96
-0.49,-1.80,1.00,1.21,14.99,-1.96
-0.49,-1.80,1.00,-142.79,14.99,-6.96
-0.49,-1.80,1.00,-106.79,14.99,-1.96
-0.49,-1.80,1.00,1.21,-9.01,13.04
-0.49,-1.80,1.00,-34.79,-16.01,-6.96
-0.49,-1.80,1.00,37.21,7.99,-1.96
-0.49,-1.80,1.00,109.21,7.99,8.04
-0.49,-1.80,1.00,-178.79,7.99,8.04
-0.49,-1.80,1.00,109.21,7.99,13.04
-0.49,-1.80,1.00,1.21,-9.01,-1.96
-0.49,-1.80,1.00,-70.79,0.99,8.04
-0.49,-1.80,1.00,73.21,0.99,-6.96
-0.49,-1.80,1.00,-142.79,14.99,-11.96
-0.49,-1.80,1.00,-142.79,7.99,-1.96
-0.49,-1.80,1.00,-142.79,0.99,-1.96
-0.49,-1.80,1.00,-70.79,-9.01,-1.96
-0.49,-1.80,1.00,-178.79,-16.01,3.04
-0.49,-1.80,1.00,-178.79,14.99,-11.96
-0.49,-1.80,1.00,-34.79,7.99,-1.96
-0.49,-1.80,1.00,145.21,7.99,-1.96
-0.49,-1.80,1.00,-106.79,-16.01,-1.96
-0.49,-1.80,1.00,-142.79,-16.01,3.04
-0.49,-1.80,1.00,-106.79,-16.01,3.04
-0.49,-1.80,1.00,-34.79,-9.01,-11.96
-0.49,-1.80,1.00,-106.79,-9.01,-11.96
-0.49,-1.80,1.00,-70.79,7.99,8.04
-0.49,-1.80,1.00,37.21,-9.01,-6.96
-0.49,-1.80,1.00,-178.79,7.99,3.04
-0.49,-1.80,1.00,37.21,7.99,-6.96
-0.49,-1.80,1.00,145.21,-9.01,13.04
-0.49,-1.80,1.00,73.21,7.99,-11.96
-0.49,-1.80,1.00,-70.79,-9.01,-6.96
-0.49,-1.80,1.00,1.21,7.99,-1.96
-0.49,-1.80,1.00,73.21,-16.01,13.04
-0.49,-1.80,1.00,73.21,14.99,8.04
-0.49,-1.80,1.00,73.21,14.99,3.04
-0.49,-1.80,1.00,109.21,-9.01,8.04
-0.49,-1.80,1.00,-178.79,-16.01,13.04
-0.49,-1.80,1.00,1.21,14.99,-11.96
-0.49,-1.80,1.00,-106.79,7.99,-11.96
-0.49,-1.80,1.00,37.21,-16.01,-6.96
-0.49,-1.80,1.00,-106.79,7.99,-1.96
-0.49,-1.80,1.00,-178.79,7.99,-1.96
-0.49,-1.80,1.00,73.21,7.99,-6.96
-0.49,-1.80,1.00,-106.79,0.99,-11.96
-0.49,-1.80,1.00,109.21,14.99,-1.96
-0.49,-1.80,1.00,-34.79,-9.01,3.04
-0.49,-1.80,1.00,-70.79,-9.01,-11.96
-0.49,-1.90,1.30,-3.65,-3.41,4.34
-0.49,-1.90,1.30,68.35,-10.41,9.34
-0.49,-1.90,1.30,-3.65,-10.41,-5.66
-0.49,-1.90,1.30,104.35,-10.41,14.34
-0.49,-1.90,1.30,-75.65,13.59,-0.66
-0.49,-1.90,1.30,140.35,-10.41,-10.66
-0.49,-1.90,1.30,-147.65,13.59,-10.66
-0.49,-1.90,1.30,-75.65,-10.41,14.34
-0.49,-1.90,1.30,-39.65,-17.41,14.34
-0.49,-1.90,1.30,-75.65,-3.41,-5.66
-0.49,-1.90,1.30,68.35,6.59,9.34
-0.49,-1.90,1.30,-39.65,13.59,9.34
-0.49,-1.90,1.30,68.35,13.59,-10.66
-0.49,-1.90,1.30,176.35,-17.41,-10.66
-0.49,-1.90,1.30,176.35,13.59,4.34
-0.49,-1.90,1.30,-39.65,-17.41,-10.66
-0.49,-1.90,1.30,-147.65,-17.41,9.34
-0.49,-1.90,1.30,-147.65,13.59,4.34
-0.49,-1.90,1.30,140.35,6.59,-10.66
-0.49,-1.90,1.30,-75.65,13.59,-10.66
-0.49,-1.90,1.30,-75.65,13.59,4.34
-0.49,-1.90,1.30,-39.65,-10.41,14.34
-0.49,-1.90,1.30,-3.65,-3.41,-0.66
-0.49,-1.90,1.30,-147.65,-17.41,14.34
-0.49,-1.90,1.30,140.35,13.59,-5.66
-0.49,-1.90,1.30,104.35,13.59,-10.66
-0.49,-1.90,1.30,-3.65,-17.41,9.34
-0.49,-1.90,1.30,32.35,6.59,-5.66
-0.49,-1.90,1.30,-111.65,-17.41,14.34
-0.49,-1.90,1.30,-147.65,-3.41,-0.66
-0.49,-1.90,1.30,140.35,-10.41,-0.66
-0.49,-1.90,1.30,68.35,-10.41,-0.66
-0.49,-1.90,1.30,-111.65,13.59,-5.66
-0.49,-1.90,1.30,-111.65,-17.41,-0.66
-0.49,-1.90,1.30,-3.65,-3.41,-10.66
-0.49,-1.90,1.30,-3.65,-10.41,-0.66
-0.49,-1.90,1.30,104.35,-3.41,9.34
-0.49,-1.90,1.30,-3.65,13.59,-10.66
-0.49,-1.90,1.30,140.35,13.59,9.34
-0.49,-1.90,1.30,32.35,-10.41,9.34
-0.49,-1.90,1.30,-3.65,6.59,9.34
-0.49,-1.90,1.30,140.35,-10.41,-5.66
-0.49,-1.90,1.30,-147.65,-3.41,14.34
-0.49,-1.90,1.30,176.35,6.59,9.34
-0.49,-1.90,1.30,32.35,-17.41,-5.66
-0.49,-1.90,1.30,-39.65,13.59,-0.66
-0.49,-1.90,1.30,140.35,-17.41,9.34
-0.49,-1.90,1.30,68.35,-3.41,9.34
-0.49,-1.90,1.30,68.35,6.59,4.34
-0.49,-1.90,1.30,-3.65,6.59,-5.66
-0.49,-1.90,1.30,-75.65,-3.41,-0.66
-0.49,-1.90,1.30,176.35,13.59,-10.66
-0.49,-1.90,1.30,-3.65,13.59,-0.66
-0.49,-1.90,1.30,104.35,-10.41,4.34
-0.49,-1.90,1.30,-39.65,13.59,4.34
-0.49,-1.90,1.30,-39.65,-17.41,9.34
-0.49,-1.90,1.30,-111.65,-3.41,9.34
-0.49,-1.90,1.30,32.35,-3.41,-10.66
-0.49,-1.90,1.30,-147.65,13.59,9.34
-0.49,-1.90,1.30,68.35,-17.41,-10.66
-0.49,-1.90,1.30,176.35,13.59,9.34
-0.49,-1.90,1.30,-3.65,-17.41,4.34
-0.49,-1.90,1.30,-147.65,6.59,14.34
-0.49,-1.90,1.30,-3.65,6.59,4.34
-0.49,-1.90,1.30,-111.65,-10.41,-10.66
-0.49,-1.90,1.30,140.35,-3.41,9.34
-0.49,-1.90,1.30,-111.65,13.59,14.34
-0.49,-1.90,1.30,-39.65,13.59,-10.66
-0.49,-1.90,1.30,-39.65,-3.41,14.34
-0.49,-1.90,1.30,176.35,-10.41,14.34
-0.49,-1.90,1.30,68.35,-3.41,-5.66
-0.49,-1.90,1.30,-111.65,-3.41,-5.66
-0.49,-1.90,1.30,32.35,6.59,-0.66
-0.49,-1.90,1.30,140.35,-10.41,9.34
-0.49,-1.90,1.30,104.35,6.59,-0.66
-0.49,-1.90,1.30,176.35,-10.41,-0.66
-0.49,-1.90,1.30,32.35,-17.41,-10.66
-0.49,-1.90,1.30,-111.65,13.59,-0.66
-0.49,-1.90,1.30,-39.65,13.59,14.34
-0.49,-1.90,1.30,-39.65,-10.41,-5.66
-0.49,-1.90,1.30,-3.65,-17.41,14.34
-0.49,-1.90,1.30,104.35,-17.41,-0.66
-0.49,-1.90,1.30,104.35,-3.41,4.34
-0.49,-1.90,1.30,176.35,-17.41,-0.66
-0.49,-1.90,1.30,68.35,-17.41,9.34
-0.49,-1.90,1.30,-147.65,-17.41,-5.66
-0.49,-1.90,1.30,-75.65,-17.41,9.34
-0.49,-1.90,1.30,32.35,13.59,-0.66
-0.49,-1.90,1.30,176.35,6.59,4.34
-0.49,-1.90,1.30,32.35,6.59,4.34
-0.49,-1.90,1.30,104.35,13.59,-5.66
-0.49,-1.90,1.30,-3.65,-3.41,9.34
-0.49,-1.90,1.30,-39.65,-3.41,-0.66
-0.49,-1.90,1.30,-111.65,-3.41,14.34
-0.49,-1.90,1.30,-111.65,6.59,9.34
-0.49,-1.90,1.30,32.35,-17.41,4.34
-0.49,-1.90,1.30,-147.65,-17.41,-10.66
-0.49,-1.90,1.30,176.35,6.59,-10.66
-0.49,-1.90,1.30,104.35,-17.41,-5.66
-0.49,-1.90,1.30,32.35,-10.41,-0.66
-0.49,-1.90,1.30,104.35,-3.41,-0.66
-0.49,-1.90,1.30,32.35,13.59,-5.66
-0.49,-1.90,1.30,-39.65,-3.41,-5.66
-0.49,-1.90,1.30,140.35,6.59,4.34
-0.49,-1.90,1.30,-147.65,-3.41,9.34
-0.49,-1.90,1.30,-111.65,6.59,-10.66
-0.49,-1.90,1.30,104.35,13.59,4.34
-0.49,-1.90,1.30,-147.65,-10.41,4.34
-0.49,-1.90,1.30,68.35,6.59,-5.66
-0.49,-1.90,1.30,140.35,-10.41,4.34
-0.49,-1.90,1.30,-75.65,-3.41,-10.66
-0.49,-1.90,1.30,68.35,6.59,14.34
-0.49,-1.90,1.30,176.35,-3.41,14.34
-0.49,-1.90,1.30,32.35,-10.41,-10.66
-0.49,-1.90,1.30,140.35,-17.41,-10.66
-0.49,-1.90,1.30,140.35,-10.41,14.34
-0.49,-1.90,1.30,32.35,-10.41,4.34
-0.49,-1.90,1.30,-111.65,13.59,9.34
-0.49,-1.90,1.30,140.35,-17.41,4.34
-0.49,-1.90,1.30,-147.65,6.59,-10.66
-0.49,-1.90,1.30,-75.65,-17.41,-10.66
-0.49,-1.90,1.30,104.35,-3.41,-5.66
